source	query_id	method	half	ndcg@10	ndcg@100
real_295	6588	e5_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	6588	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	6589	bm25	superior	1.0	1.0
real_295	6589	e5	superior	1.0	1.0
real_295	6589	e5_hybrid	superior	1.0	1.0
real_295	6589	bge_m3_hybrid	superior	1.0	1.0
real_295	6590	bm25	superior	1.0	1.0
real_295	6590	e5	superior	1.0	1.0
real_295	6590	e5_hybrid	superior	1.0	1.0
real_295	6590	bge_m3_hybrid	superior	1.0	1.0
real_295	6591	bm25	superior	1.0	1.0
real_295	6591	e5	superior	1.0	1.0
real_295	6591	e5_hybrid	superior	1.0	1.0
real_295	6591	bge_m3_hybrid	superior	1.0	1.0
real_295	6592	bm25	superior	1.0	1.0
real_295	6592	e5	superior	1.0	1.0
real_295	6592	e5_hybrid	superior	1.0	1.0
real_295	6592	bge_m3_hybrid	superior	1.0	1.0
real_295	6593	bm25	superior	1.0	1.0
real_295	6593	e5	superior	0.5	0.5
real_295	6593	e5_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	6593	bge_m3_hybrid	superior	1.0	1.0
real_295	6594	bm25	superior	1.0	1.0
real_295	6594	e5	superior	0.5	0.5
real_295	6594	e5_hybrid	superior	1.0	1.0
real_295	6594	bge_m3_hybrid	superior	1.0	1.0
real_295	6595	bm25	inferior	1.0	1.0
real_295	6595	e5	inferior	1.0	1.0
real_295	6595	e5_hybrid	inferior	1.0	1.0
real_295	6595	bge_m3_hybrid	inferior	1.0	1.0
real_295	6596	bm25	inferior	1.0	1.0
real_295	6596	e5	inferior	1.0	1.0
real_295	6596	e5_hybrid	inferior	1.0	1.0
real_295	6596	bge_m3_hybrid	inferior	1.0	1.0
real_295	6597	bm25	superior	1.0	1.0
real_295	6597	e5	superior	1.0	1.0
real_295	6597	e5_hybrid	superior	1.0	1.0
real_295	6597	bge_m3_hybrid	superior	1.0	1.0
real_295	6598	bm25	superior	1.0	1.0
real_295	6598	e5	superior	1.0	1.0
real_295	6598	e5_hybrid	superior	1.0	1.0
real_295	6598	bge_m3_hybrid	superior	1.0	1.0
real_295	6599	bm25	superior	1.0	1.0
real_295	6599	e5	superior	1.0	1.0
real_295	6599	e5_hybrid	superior	1.0	1.0
real_295	6599	bge_m3_hybrid	superior	1.0	1.0
real_295	6600	bm25	superior	1.0	1.0
real_295	6600	e5	superior	1.0	1.0
real_295	6600	e5_hybrid	superior	1.0	1.0
real_295	6600	bge_m3_hybrid	superior	1.0	1.0
real_295	6601	bm25	inferior	1.0	1.0
real_295	6601	e5	inferior	1.0	1.0
real_295	6601	e5_hybrid	inferior	1.0	1.0
real_295	6601	bge_m3_hybrid	inferior	1.0	1.0
real_295	6602	bm25	superior	1.0	1.0
real_295	6602	e5	superior	1.0	1.0
real_295	6602	e5_hybrid	superior	1.0	1.0
real_295	6602	bge_m3_hybrid	superior	1.0	1.0
real_295	6603	bm25	inferior	1.0	1.0
real_295	6603	e5	inferior	0.6309297535714575	0.6309297535714575
real_295	6603	e5_hybrid	inferior	1.0	1.0
real_295	6603	bge_m3_hybrid	inferior	1.0	1.0
real_295	6604	bm25	superior	1.0	1.0
real_295	6604	e5	superior	1.0	1.0
real_295	6604	e5_hybrid	superior	1.0	1.0
real_295	6604	bge_m3_hybrid	superior	1.0	1.0
real_295	6605	bm25	inferior	1.0	1.0
real_295	6605	e5	inferior	1.0	1.0
real_295	6605	e5_hybrid	inferior	1.0	1.0
real_295	6605	bge_m3_hybrid	inferior	1.0	1.0
real_295	6606	bm25	inferior	1.0	1.0
real_295	6606	e5	inferior	1.0	1.0
real_295	6606	e5_hybrid	inferior	1.0	1.0
real_295	6606	bge_m3_hybrid	inferior	1.0	1.0
real_295	6607	bm25	inferior	1.0	1.0
real_295	6607	e5	inferior	1.0	1.0
real_295	6607	e5_hybrid	inferior	1.0	1.0
real_295	6607	bge_m3_hybrid	inferior	1.0	1.0
real_295	6608	bm25	superior	1.0	1.0
real_295	6608	e5	superior	1.0	1.0
real_295	6608	e5_hybrid	superior	1.0	1.0
real_295	6608	bge_m3_hybrid	superior	1.0	1.0
real_295	6609	bm25	inferior	1.0	1.0
real_295	6609	e5	inferior	1.0	1.0
real_295	6609	e5_hybrid	inferior	1.0	1.0
real_295	6609	bge_m3_hybrid	inferior	1.0	1.0
real_295	6610	bm25	superior	1.0	1.0
real_295	6610	e5	superior	1.0	1.0
real_295	6610	e5_hybrid	superior	1.0	1.0
real_295	6610	bge_m3_hybrid	superior	1.0	1.0
real_295	6611	bm25	superior	1.0	1.0
real_295	6611	e5	superior	1.0	1.0
real_295	6611	e5_hybrid	superior	1.0	1.0
real_295	6611	bge_m3_hybrid	superior	1.0	1.0
real_295	6612	bm25	superior	1.0	1.0
real_295	6612	e5	superior	0.6309297535714575	0.6309297535714575
real_295	6612	e5_hybrid	superior	1.0	1.0
real_295	6612	bge_m3_hybrid	superior	1.0	1.0
real_295	6613	bm25	superior	1.0	1.0
real_295	6613	e5	superior	0.6309297535714575	0.6309297535714575
real_295	6613	e5_hybrid	superior	1.0	1.0
real_295	6613	bge_m3_hybrid	superior	1.0	1.0
real_295	6614	bm25	superior	1.0	1.0
real_295	6614	e5	superior	0.6309297535714575	0.6309297535714575
real_295	6614	e5_hybrid	superior	1.0	1.0
real_295	6614	bge_m3_hybrid	superior	1.0	1.0
real_295	6615	bm25	inferior	1.0	1.0
real_295	6615	e5	inferior	1.0	1.0
real_295	6615	e5_hybrid	inferior	1.0	1.0
real_295	6615	bge_m3_hybrid	inferior	1.0	1.0
real_295	6616	bm25	inferior	0.6309297535714575	0.6309297535714575
real_295	6616	e5	inferior	0.5	0.5
real_295	6616	e5_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	6616	bge_m3_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	6617	bm25	superior	0.6309297535714575	0.6309297535714575
real_295	6617	e5	superior	0.6309297535714575	0.6309297535714575
real_295	6617	e5_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	6617	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	6618	bm25	superior	1.0	1.0
real_295	6618	e5	superior	1.0	1.0
real_295	6618	e5_hybrid	superior	1.0	1.0
real_295	6618	bge_m3_hybrid	superior	1.0	1.0
real_295	6619	bm25	inferior	1.0	1.0
real_295	6619	e5	inferior	1.0	1.0
real_295	6619	e5_hybrid	inferior	1.0	1.0
real_295	6619	bge_m3_hybrid	inferior	1.0	1.0
real_295	6620	bm25	inferior	1.0	1.0
real_295	6620	e5	inferior	1.0	1.0
real_295	6620	e5_hybrid	inferior	1.0	1.0
real_295	6620	bge_m3_hybrid	inferior	1.0	1.0
real_295	6621	bm25	inferior	1.0	1.0
real_295	6621	e5	inferior	1.0	1.0
real_295	6621	e5_hybrid	inferior	1.0	1.0
real_295	6621	bge_m3_hybrid	inferior	1.0	1.0
real_295	6622	bm25	inferior	0.6309297535714575	0.6309297535714575
real_295	6622	e5	inferior	0.6309297535714575	0.6309297535714575
real_295	6622	e5_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	6622	bge_m3_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	6623	bm25	inferior	1.0	1.0
real_295	6623	e5	inferior	1.0	1.0
real_295	6623	e5_hybrid	inferior	1.0	1.0
real_295	6623	bge_m3_hybrid	inferior	1.0	1.0
real_295	6624	bm25	superior	1.0	1.0
real_295	6624	e5	superior	1.0	1.0
real_295	6624	e5_hybrid	superior	1.0	1.0
real_295	6624	bge_m3_hybrid	superior	1.0	1.0
real_295	6625	bm25	inferior	1.0	1.0
real_295	6625	e5	inferior	1.0	1.0
real_295	6625	e5_hybrid	inferior	1.0	1.0
real_295	6625	bge_m3_hybrid	inferior	1.0	1.0
real_295	6626	bm25	inferior	1.0	1.0
real_295	6626	e5	inferior	1.0	1.0
real_295	6626	e5_hybrid	inferior	1.0	1.0
real_295	6626	bge_m3_hybrid	inferior	1.0	1.0
real_295	6627	bm25	inferior	1.0	1.0
real_295	6627	e5	inferior	1.0	1.0
real_295	6627	e5_hybrid	inferior	1.0	1.0
real_295	6627	bge_m3_hybrid	inferior	1.0	1.0
real_295	6628	bm25	superior	1.0	1.0
real_295	6628	e5	superior	1.0	1.0
real_295	6628	e5_hybrid	superior	1.0	1.0
real_295	6628	bge_m3_hybrid	superior	1.0	1.0
real_295	6629	bm25	superior	1.0	1.0
real_295	6629	e5	superior	1.0	1.0
real_295	6629	e5_hybrid	superior	1.0	1.0
real_295	6629	bge_m3_hybrid	superior	1.0	1.0
real_295	6630	bm25	inferior	1.0	1.0
real_295	6630	e5	inferior	1.0	1.0
real_295	6630	e5_hybrid	inferior	1.0	1.0
real_295	6630	bge_m3_hybrid	inferior	1.0	1.0
real_295	6631	bm25	inferior	1.0	1.0
real_295	6631	e5	inferior	1.0	1.0
real_295	6631	e5_hybrid	inferior	1.0	1.0
real_295	6631	bge_m3_hybrid	inferior	1.0	1.0
real_295	6632	bm25	inferior	1.0	1.0
real_295	6632	e5	inferior	1.0	1.0
real_295	6632	e5_hybrid	inferior	1.0	1.0
real_295	6632	bge_m3_hybrid	inferior	1.0	1.0
real_295	6633	bm25	inferior	1.0	1.0
real_295	6633	e5	inferior	1.0	1.0
real_295	6633	e5_hybrid	inferior	1.0	1.0
real_295	6633	bge_m3_hybrid	inferior	1.0	1.0
real_295	6634	bm25	inferior	1.0	1.0
real_295	6634	e5	inferior	1.0	1.0
real_295	6634	e5_hybrid	inferior	1.0	1.0
real_295	6634	bge_m3_hybrid	inferior	1.0	1.0
real_295	6635	bm25	inferior	1.0	1.0
real_295	6635	e5	inferior	1.0	1.0
real_295	6635	e5_hybrid	inferior	1.0	1.0
real_295	6635	bge_m3_hybrid	inferior	1.0	1.0
real_295	6636	bm25	inferior	1.0	1.0
real_295	6636	e5	inferior	1.0	1.0
real_295	6636	e5_hybrid	inferior	1.0	1.0
real_295	6636	bge_m3_hybrid	inferior	1.0	1.0
real_295	6637	bm25	inferior	1.0	1.0
real_295	6637	e5	inferior	1.0	1.0
real_295	6637	e5_hybrid	inferior	1.0	1.0
real_295	6637	bge_m3_hybrid	inferior	1.0	1.0
real_295	6638	bm25	inferior	1.0	1.0
real_295	6638	e5	inferior	1.0	1.0
real_295	6638	e5_hybrid	inferior	1.0	1.0
real_295	6638	bge_m3_hybrid	inferior	1.0	1.0
real_295	6639	bm25	superior	1.0	1.0
real_295	6639	e5	superior	1.0	1.0
real_295	6639	e5_hybrid	superior	1.0	1.0
real_295	6639	bge_m3_hybrid	superior	1.0	1.0
real_295	6640	bm25	superior	1.0	1.0
real_295	6640	e5	superior	1.0	1.0
real_295	6640	e5_hybrid	superior	1.0	1.0
real_295	6640	bge_m3_hybrid	superior	1.0	1.0
real_295	6641	bm25	superior	1.0	1.0
real_295	6641	e5	superior	1.0	1.0
real_295	6641	e5_hybrid	superior	1.0	1.0
real_295	6641	bge_m3_hybrid	superior	1.0	1.0
real_295	6642	bm25	superior	1.0	1.0
real_295	6642	e5	superior	0.5	0.5
real_295	6642	e5_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	6642	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	6643	bm25	superior	1.0	1.0
real_295	6643	e5	superior	1.0	1.0
real_295	6643	e5_hybrid	superior	1.0	1.0
real_295	6643	bge_m3_hybrid	superior	1.0	1.0
real_295	6644	bm25	superior	0.6309297535714575	0.6309297535714575
real_295	6644	e5	superior	0.5	0.5
real_295	6644	e5_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	6644	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	6645	bm25	superior	0.6309297535714575	0.6309297535714575
real_295	6645	e5	superior	0.5	0.5
real_295	6645	e5_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	6645	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	6646	bm25	superior	0.6309297535714575	0.6309297535714575
real_295	6646	e5	superior	0.2890648263178879	0.2890648263178879
real_295	6646	e5_hybrid	superior	0.3562071871080222	0.3562071871080222
real_295	6646	bge_m3_hybrid	superior	0.3562071871080222	0.3562071871080222
real_295	6647	bm25	superior	1.0	1.0
real_295	6647	e5	superior	1.0	1.0
real_295	6647	e5_hybrid	superior	1.0	1.0
real_295	6647	bge_m3_hybrid	superior	1.0	1.0
real_295	6648	bm25	superior	1.0	1.0
real_295	6648	e5	superior	1.0	1.0
real_295	6648	e5_hybrid	superior	1.0	1.0
real_295	6648	bge_m3_hybrid	superior	1.0	1.0
real_295	6649	bm25	superior	1.0	1.0
real_295	6649	e5	superior	1.0	1.0
real_295	6649	e5_hybrid	superior	1.0	1.0
real_295	6649	bge_m3_hybrid	superior	1.0	1.0
real_295	6650	bm25	superior	0.6309297535714575	0.6309297535714575
real_295	6650	e5	superior	0.6309297535714575	0.6309297535714575
real_295	6650	e5_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	6650	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	6651	bm25	superior	0.6309297535714575	0.6309297535714575
real_295	6651	e5	superior	0.5	0.5
real_295	6651	e5_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	6651	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	6652	bm25	superior	0.6309297535714575	0.6309297535714575
real_295	6652	e5	superior	0.5	0.5
real_295	6652	e5_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	6652	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	6653	bm25	superior	0.6309297535714575	0.6309297535714575
real_295	6653	e5	superior	0.5	0.5
real_295	6653	e5_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	6653	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	6654	bm25	inferior	1.0	1.0
real_295	6654	e5	inferior	1.0	1.0
real_295	6654	e5_hybrid	inferior	1.0	1.0
real_295	6654	bge_m3_hybrid	inferior	1.0	1.0
real_295	6694	bm25	inferior	1.0	1.0
real_295	6694	e5	inferior	1.0	1.0
real_295	6694	e5_hybrid	inferior	1.0	1.0
real_295	6694	bge_m3_hybrid	inferior	1.0	1.0
real_295	6695	bm25	inferior	1.0	1.0
real_295	6695	e5	inferior	1.0	1.0
real_295	6695	e5_hybrid	inferior	1.0	1.0
real_295	6695	bge_m3_hybrid	inferior	1.0	1.0
real_295	6696	bm25	superior	1.0	1.0
real_295	6696	e5	superior	1.0	1.0
real_295	6696	e5_hybrid	superior	1.0	1.0
real_295	6696	bge_m3_hybrid	superior	1.0	1.0
real_295	6697	bm25	superior	1.0	1.0
real_295	6697	e5	superior	1.0	1.0
real_295	6697	e5_hybrid	superior	1.0	1.0
real_295	6697	bge_m3_hybrid	superior	1.0	1.0
real_295	6698	bm25	superior	1.0	1.0
real_295	6698	e5	superior	1.0	1.0
real_295	6698	e5_hybrid	superior	1.0	1.0
real_295	6698	bge_m3_hybrid	superior	1.0	1.0
real_295	6699	bm25	superior	1.0	1.0
real_295	6699	e5	superior	0.0	0.27023815442731974
real_295	6699	e5_hybrid	superior	0.38685280723454163	0.38685280723454163
real_295	6699	bge_m3_hybrid	superior	1.0	1.0
real_295	6700	bm25	superior	1.0	1.0
real_295	6700	e5	superior	0.0	0.2559580248098155
real_295	6700	e5_hybrid	superior	0.38685280723454163	0.38685280723454163
real_295	6700	bge_m3_hybrid	superior	1.0	1.0
real_295	6701	bm25	superior	0.8315546295836225	0.8315546295836225
real_295	6701	e5	superior	0.39780880120575696	0.39780880120575696
real_295	6701	e5_hybrid	superior	0.5	0.5
real_295	6701	bge_m3_hybrid	superior	0.5	0.5
real_295	6702	bm25	superior	1.0	1.0
real_295	6702	e5	superior	0.38685280723454163	0.38685280723454163
real_295	6702	e5_hybrid	superior	0.5	0.5
real_295	6702	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	6703	bm25	inferior	1.0	1.0
real_295	6703	e5	inferior	1.0	1.0
real_295	6703	e5_hybrid	inferior	1.0	1.0
real_295	6703	bge_m3_hybrid	inferior	1.0	1.0
real_295	6704	bm25	inferior	1.0	1.0
real_295	6704	e5	inferior	1.0	1.0
real_295	6704	e5_hybrid	inferior	1.0	1.0
real_295	6704	bge_m3_hybrid	inferior	1.0	1.0
real_295	6705	bm25	superior	1.0	1.0
real_295	6705	e5	superior	1.0	1.0
real_295	6705	e5_hybrid	superior	1.0	1.0
real_295	6705	bge_m3_hybrid	superior	1.0	1.0
real_295	6713	bm25	superior	1.0	1.0
real_295	6713	e5	superior	1.0	1.0
real_295	6713	e5_hybrid	superior	1.0	1.0
real_295	6713	bge_m3_hybrid	superior	1.0	1.0
real_295	6825	bm25	superior	1.0	1.0
real_295	6825	e5	superior	1.0	1.0
real_295	6825	e5_hybrid	superior	1.0	1.0
real_295	6825	bge_m3_hybrid	superior	1.0	1.0
real_295	6826	bm25	superior	1.0	1.0
real_295	6826	e5	superior	1.0	1.0
real_295	6826	e5_hybrid	superior	1.0	1.0
real_295	6826	bge_m3_hybrid	superior	1.0	1.0
real_295	6827	bm25	superior	1.0	1.0
real_295	6827	e5	superior	1.0	1.0
real_295	6827	e5_hybrid	superior	1.0	1.0
real_295	6827	bge_m3_hybrid	superior	1.0	1.0
real_295	6828	bm25	superior	1.0	1.0
real_295	6828	e5	superior	1.0	1.0
real_295	6828	e5_hybrid	superior	1.0	1.0
real_295	6828	bge_m3_hybrid	superior	1.0	1.0
real_295	6829	bm25	superior	1.0	1.0
real_295	6829	e5	superior	1.0	1.0
real_295	6829	e5_hybrid	superior	1.0	1.0
real_295	6829	bge_m3_hybrid	superior	1.0	1.0
real_295	6830	bm25	superior	1.0	1.0
real_295	6830	e5	superior	1.0	1.0
real_295	6830	e5_hybrid	superior	1.0	1.0
real_295	6830	bge_m3_hybrid	superior	1.0	1.0
real_295	6831	bm25	superior	1.0	1.0
real_295	6831	e5	superior	1.0	1.0
real_295	6831	e5_hybrid	superior	1.0	1.0
real_295	6831	bge_m3_hybrid	superior	1.0	1.0
real_295	6832	bm25	inferior	1.0	1.0
real_295	6832	e5	inferior	1.0	1.0
real_295	6832	e5_hybrid	inferior	1.0	1.0
real_295	6832	bge_m3_hybrid	inferior	1.0	1.0
real_295	6908	bm25	inferior	0.6309297535714575	0.6309297535714575
real_295	6908	e5	inferior	0.2890648263178879	0.2890648263178879
real_295	6908	e5_hybrid	inferior	0.3562071871080222	0.3562071871080222
real_295	6908	bge_m3_hybrid	inferior	0.5	0.5
real_295	6910	bm25	inferior	0.6309297535714575	0.6309297535714575
real_295	6910	e5	inferior	0.2890648263178879	0.2890648263178879
real_295	6910	e5_hybrid	inferior	0.3562071871080222	0.3562071871080222
real_295	6910	bge_m3_hybrid	inferior	0.5	0.5
real_295	6912	bm25	inferior	0.6309297535714575	0.6309297535714575
real_295	6912	e5	inferior	0.2890648263178879	0.2890648263178879
real_295	6912	e5_hybrid	inferior	0.3562071871080222	0.3562071871080222
real_295	6912	bge_m3_hybrid	inferior	0.5	0.5
real_295	7062	bm25	superior	0.6309297535714575	0.6309297535714575
real_295	7062	e5	superior	1.0	1.0
real_295	7062	e5_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	7062	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	7074	bm25	superior	0.6309297535714575	0.6309297535714575
real_295	7074	e5	superior	1.0	1.0
real_295	7074	e5_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	7074	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	7796	bm25	superior	1.0	1.0
real_295	7796	e5	superior	1.0	1.0
real_295	7796	e5_hybrid	superior	1.0	1.0
real_295	7796	bge_m3_hybrid	superior	1.0	1.0
real_295	7797	bm25	superior	1.0	1.0
real_295	7797	e5	superior	1.0	1.0
real_295	7797	e5_hybrid	superior	1.0	1.0
real_295	7797	bge_m3_hybrid	superior	1.0	1.0
real_295	7798	bm25	superior	1.0	1.0
real_295	7798	e5	superior	1.0	1.0
real_295	7798	e5_hybrid	superior	1.0	1.0
real_295	7798	bge_m3_hybrid	superior	1.0	1.0
real_295	7799	bm25	superior	1.0	1.0
real_295	7799	e5	superior	1.0	1.0
real_295	7799	e5_hybrid	superior	1.0	1.0
real_295	7799	bge_m3_hybrid	superior	1.0	1.0
real_295	7800	bm25	superior	1.0	1.0
real_295	7800	e5	superior	1.0	1.0
real_295	7800	e5_hybrid	superior	1.0	1.0
real_295	7800	bge_m3_hybrid	superior	1.0	1.0
real_295	7804	bm25	superior	1.0	1.0
real_295	7804	e5	superior	1.0	1.0
real_295	7804	e5_hybrid	superior	1.0	1.0
real_295	7804	bge_m3_hybrid	superior	1.0	1.0
real_295	7805	bm25	superior	1.0	1.0
real_295	7805	e5	superior	1.0	1.0
real_295	7805	e5_hybrid	superior	1.0	1.0
real_295	7805	bge_m3_hybrid	superior	1.0	1.0
real_295	7806	bm25	superior	1.0	1.0
real_295	7806	e5	superior	1.0	1.0
real_295	7806	e5_hybrid	superior	1.0	1.0
real_295	7806	bge_m3_hybrid	superior	1.0	1.0
real_295	7807	bm25	superior	1.0	1.0
real_295	7807	e5	superior	0.6309297535714575	0.6309297535714575
real_295	7807	e5_hybrid	superior	1.0	1.0
real_295	7807	bge_m3_hybrid	superior	1.0	1.0
real_295	7808	bm25	superior	1.0	1.0
real_295	7808	e5	superior	0.6309297535714575	0.6309297535714575
real_295	7808	e5_hybrid	superior	1.0	1.0
real_295	7808	bge_m3_hybrid	superior	1.0	1.0
real_295	7809	bm25	inferior	0.9197207891481876	0.9197207891481876
real_295	7809	e5	inferior	0.9197207891481876	0.9197207891481876
real_295	7809	e5_hybrid	inferior	0.9197207891481876	0.9197207891481876
real_295	7809	bge_m3_hybrid	inferior	0.9197207891481876	0.9197207891481876
real_295	7810	bm25	inferior	0.9197207891481876	0.9197207891481876
real_295	7810	e5	inferior	0.9197207891481876	0.9197207891481876
real_295	7810	e5_hybrid	inferior	0.9197207891481876	0.9197207891481876
real_295	7810	bge_m3_hybrid	inferior	0.9197207891481876	0.9197207891481876
real_295	7811	bm25	inferior	1.0	1.0
real_295	7811	e5	inferior	1.0	1.0
real_295	7811	e5_hybrid	inferior	1.0	1.0
real_295	7811	bge_m3_hybrid	inferior	1.0	1.0
real_295	7812	bm25	superior	1.0	1.0
real_295	7812	e5	superior	1.0	1.0
real_295	7812	e5_hybrid	superior	1.0	1.0
real_295	7812	bge_m3_hybrid	superior	1.0	1.0
real_295	7813	bm25	superior	1.0	1.0
real_295	7813	e5	superior	1.0	1.0
real_295	7813	e5_hybrid	superior	1.0	1.0
real_295	7813	bge_m3_hybrid	superior	1.0	1.0
real_295	7814	bm25	superior	1.0	1.0
real_295	7814	e5	superior	1.0	1.0
real_295	7814	e5_hybrid	superior	1.0	1.0
real_295	7814	bge_m3_hybrid	superior	1.0	1.0
real_295	7815	bm25	superior	1.0	1.0
real_295	7815	e5	superior	1.0	1.0
real_295	7815	e5_hybrid	superior	1.0	1.0
real_295	7815	bge_m3_hybrid	superior	1.0	1.0
real_295	7816	bm25	superior	1.0	1.0
real_295	7816	e5	superior	1.0	1.0
real_295	7816	e5_hybrid	superior	1.0	1.0
real_295	7816	bge_m3_hybrid	superior	1.0	1.0
real_295	7817	bm25	superior	1.0	1.0
real_295	7817	e5	superior	1.0	1.0
real_295	7817	e5_hybrid	superior	1.0	1.0
real_295	7817	bge_m3_hybrid	superior	1.0	1.0
real_295	7818	bm25	inferior	1.0	1.0
real_295	7818	e5	inferior	0.5	0.5
real_295	7818	e5_hybrid	inferior	1.0	1.0
real_295	7818	bge_m3_hybrid	inferior	1.0	1.0
real_295	7819	bm25	inferior	1.0	1.0
real_295	7819	e5	inferior	1.0	1.0
real_295	7819	e5_hybrid	inferior	1.0	1.0
real_295	7819	bge_m3_hybrid	inferior	1.0	1.0
real_295	7820	bm25	superior	1.0	1.0
real_295	7820	e5	superior	1.0	1.0
real_295	7820	e5_hybrid	superior	1.0	1.0
real_295	7820	bge_m3_hybrid	superior	1.0	1.0
real_295	7821	bm25	inferior	1.0	1.0
real_295	7821	e5	inferior	0.5	0.5
real_295	7821	e5_hybrid	inferior	1.0	1.0
real_295	7821	bge_m3_hybrid	inferior	1.0	1.0
real_295	7822	bm25	superior	1.0	1.0
real_295	7822	e5	superior	1.0	1.0
real_295	7822	e5_hybrid	superior	1.0	1.0
real_295	7822	bge_m3_hybrid	superior	1.0	1.0
real_295	7823	bm25	superior	1.0	1.0
real_295	7823	e5	superior	1.0	1.0
real_295	7823	e5_hybrid	superior	1.0	1.0
real_295	7823	bge_m3_hybrid	superior	1.0	1.0
real_295	7824	bm25	inferior	1.0	1.0
real_295	7824	e5	inferior	1.0	1.0
real_295	7824	e5_hybrid	inferior	1.0	1.0
real_295	7824	bge_m3_hybrid	inferior	1.0	1.0
real_295	7825	bm25	superior	1.0	1.0
real_295	7825	e5	superior	1.0	1.0
real_295	7825	e5_hybrid	superior	1.0	1.0
real_295	7825	bge_m3_hybrid	superior	1.0	1.0
real_295	7826	bm25	superior	1.0	1.0
real_295	7826	e5	superior	0.6309297535714575	0.6309297535714575
real_295	7826	e5_hybrid	superior	1.0	1.0
real_295	7826	bge_m3_hybrid	superior	1.0	1.0
real_295	7939	bm25	inferior	0.6131471927654584	0.7700871371433883
real_295	7939	e5	inferior	0.6131471927654584	0.7841802768331765
real_295	7939	e5_hybrid	inferior	0.6131471927654584	0.7741900178546666
real_295	7939	bge_m3_hybrid	inferior	0.6131471927654584	0.778842958530688
real_295	7940	bm25	superior	1.0	1.0
real_295	7940	e5	superior	1.0	1.0
real_295	7940	e5_hybrid	superior	1.0	1.0
real_295	7940	bge_m3_hybrid	superior	1.0	1.0
real_295	7941	bm25	superior	1.0	1.0
real_295	7941	e5	superior	1.0	1.0
real_295	7941	e5_hybrid	superior	1.0	1.0
real_295	7941	bge_m3_hybrid	superior	1.0	1.0
real_295	7942	bm25	superior	1.0	1.0
real_295	7942	e5	superior	1.0	1.0
real_295	7942	e5_hybrid	superior	1.0	1.0
real_295	7942	bge_m3_hybrid	superior	1.0	1.0
real_295	7943	bm25	superior	1.0	1.0
real_295	7943	e5	superior	1.0	1.0
real_295	7943	e5_hybrid	superior	1.0	1.0
real_295	7943	bge_m3_hybrid	superior	1.0	1.0
real_295	7944	bm25	inferior	1.0	1.0
real_295	7944	e5	inferior	1.0	1.0
real_295	7944	e5_hybrid	inferior	1.0	1.0
real_295	7944	bge_m3_hybrid	inferior	1.0	1.0
real_295	8068	bm25	inferior	1.0	1.0
real_295	8068	e5	inferior	1.0	1.0
real_295	8068	e5_hybrid	inferior	1.0	1.0
real_295	8068	bge_m3_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	8179	bm25	inferior	0.0	0.21274605355336318
real_295	8179	e5	inferior	0.0	0.1729696904450771
real_295	8179	e5_hybrid	inferior	0.43067655807339306	0.43067655807339306
real_295	8179	bge_m3_hybrid	inferior	0.3562071871080222	0.3562071871080222
real_295	8180	bm25	inferior	0.0	0.25
real_295	8180	e5	inferior	0.0	0.0
real_295	8180	e5_hybrid	inferior	0.0	0.2
real_295	8180	bge_m3_hybrid	inferior	0.31546487678572877	0.31546487678572877
real_295	8252	bm25	inferior	1.0	1.0
real_295	8252	e5	inferior	1.0	1.0
real_295	8252	e5_hybrid	inferior	1.0	1.0
real_295	8252	bge_m3_hybrid	inferior	1.0	1.0
real_295	8461	bm25	superior	1.0	1.0
real_295	8461	e5	superior	1.0	1.0
real_295	8461	e5_hybrid	superior	1.0	1.0
real_295	8461	bge_m3_hybrid	superior	1.0	1.0
real_295	8615	bm25	inferior	1.0	1.0
