method;half;recall;precision_interpolated
bm25;superior;0.448692152917505;0.43613138686131386
bm25;superior;0.4507042253521127;0.43613138686131386
bm25;superior;0.45271629778672035;0.43613138686131386
bm25;superior;0.45472837022132795;0.43613138686131386
bm25;superior;0.45875251509054327;0.43613138686131386
bm25;superior;0.46277665995975853;0.43613138686131386
bm25;superior;0.4647887323943662;0.43613138686131386
bm25;superior;0.46680080482897385;0.43613138686131386
bm25;superior;0.4688128772635815;0.43613138686131386
bm25;superior;0.4708249496981891;0.43613138686131386
bm25;superior;0.47283702213279677;0.43613138686131386
bm25;superior;0.4768611670020121;0.43613138686131386
bm25;superior;0.4788732394366197;0.43613138686131386
bm25;superior;0.48088531187122735;0.43613138686131386
bm25;superior;0.482897384305835;0.43243243243243246
bm25;superior;0.48490945674044267;0.4288256227758007
bm25;superior;0.4869215291750503;0.4245614035087719
bm25;superior;0.4909456740442656;0.4236111111111111
bm25;superior;0.49295774647887325;0.422680412371134
bm25;superior;0.4949698189134809;0.422680412371134
bm25;superior;0.4969818913480885;0.41430948419301167
bm25;superior;0.49899396378269617;0.41430948419301167
bm25;superior;0.5010060362173038;0.41430948419301167
bm25;superior;0.5030181086519114;0.4132231404958678
bm25;superior;0.5050301810865191;0.4110929853181077
bm25;superior;0.5070422535211268;0.4110929853181077
bm25;superior;0.5090543259557344;0.40544871794871795
bm25;superior;0.5110663983903421;0.4031746031746032
bm25;superior;0.5171026156941649;0.40093603744149764
bm25;superior;0.5191146881287726;0.3533007334963325
bm25;superior;0.5211267605633803;0.3533007334963325
bm25;superior;0.5251509054325956;0.3533007334963325
bm25;superior;0.5271629778672032;0.3533007334963325
bm25;superior;0.5291750503018109;0.3533007334963325
bm25;superior;0.5372233400402414;0.3533007334963325
bm25;superior;0.5392354124748491;0.3533007334963325
bm25;superior;0.5412474849094567;0.3533007334963325
bm25;superior;0.545271629778672;0.3533007334963325
bm25;superior;0.5472837022132797;0.3533007334963325
bm25;superior;0.5492957746478874;0.3533007334963325
bm25;superior;0.5513078470824949;0.3533007334963325
bm25;superior;0.5533199195171026;0.3533007334963325
bm25;superior;0.5553319919517102;0.3533007334963325
bm25;superior;0.5573440643863179;0.3533007334963325
bm25;superior;0.5613682092555332;0.3533007334963325
bm25;superior;0.5633802816901409;0.3533007334963325
bm25;superior;0.5653923541247485;0.3533007334963325
bm25;superior;0.5674044265593562;0.3533007334963325
bm25;superior;0.5694164989939637;0.3533007334963325
bm25;superior;0.5734406438631791;0.3533007334963325
bm25;superior;0.5754527162977867;0.3533007334963325
bm25;superior;0.5774647887323944;0.3533007334963325
bm25;superior;0.5814889336016097;0.3533007334963325
bm25;superior;0.5835010060362174;0.3026052104208417
bm25;superior;0.5855130784708249;0.3026052104208417
bm25;superior;0.5915492957746479;0.3026052104208417
bm25;superior;0.5935613682092555;0.3026052104208417
bm25;superior;0.5955734406438632;0.3026052104208417
bm25;superior;0.5995975855130785;0.3026052104208417
bm25;superior;0.6036217303822937;0.3026052104208417
bm25;superior;0.6056338028169014;0.3026052104208417
bm25;superior;0.607645875251509;0.3026052104208417
bm25;superior;0.6096579476861167;0.30234833659491195
bm25;superior;0.6116700201207244;0.30234833659491195
bm25;superior;0.613682092555332;0.30234833659491195
bm25;superior;0.6156941649899397;0.30234833659491195
bm25;superior;0.6197183098591549;0.30234833659491195
bm25;superior;0.6217303822937625;0.30234833659491195
bm25;superior;0.6237424547283702;0.2948960302457467
bm25;superior;0.6257545271629779;0.2948960302457467
bm25;superior;0.6277665995975855;0.2948960302457467
bm25;superior;0.6297786720321932;0.28094462540716614
bm25;superior;0.6317907444668008;0.28094462540716614
bm25;superior;0.6338028169014085;0.28094462540716614
bm25;superior;0.635814889336016;0.28094462540716614
bm25;superior;0.6378269617706237;0.28094462540716614
bm25;superior;0.6398390342052314;0.28094462540716614
bm25;superior;0.641851106639839;0.28094462540716614
bm25;superior;0.6438631790744467;0.28094462540716614
bm25;superior;0.647887323943662;0.28094462540716614
bm25;superior;0.6498993963782697;0.28094462540716614
bm25;superior;0.6519114688128773;0.28094462540716614
bm25;superior;0.6539235412474849;0.28094462540716614
bm25;superior;0.6559356136820925;0.28094462540716614
bm25;superior;0.6579476861167002;0.28094462540716614
bm25;superior;0.6599597585513078;0.28094462540716614
bm25;superior;0.6619718309859155;0.28094462540716614
bm25;superior;0.6659959758551308;0.28094462540716614
bm25;superior;0.670020120724346;0.28094462540716614
bm25;superior;0.6780684104627767;0.28094462540716614
bm25;superior;0.682092555331992;0.28094462540716614
bm25;superior;0.6841046277665996;0.28094462540716614
bm25;superior;0.6861167002012073;0.28094462540716614
bm25;superior;0.6881287726358148;0.28094462540716614
bm25;superior;0.6901408450704225;0.28094462540716614
bm25;superior;0.6941649899396378;0.28094462540716614
bm25;superior;0.6961770623742455;0.27993527508090615
bm25;superior;0.6981891348088531;0.24914442162902123
bm25;superior;0.7002012072434608;0.24914442162902123
bm25;superior;0.7022132796780685;0.24914442162902123
bm25;superior;0.704225352112676;0.24914442162902123
bm25;superior;0.7082494969818913;0.24914442162902123
bm25;superior;0.710261569416499;0.24914442162902123
bm25;superior;0.7122736418511066;0.24914442162902123
bm25;superior;0.7142857142857143;0.24914442162902123
bm25;superior;0.716297786720322;0.24914442162902123
bm25;superior;0.7183098591549296;0.24914442162902123
bm25;superior;0.7223340040241448;0.24914442162902123
bm25;superior;0.7243460764587525;0.24914442162902123
bm25;superior;0.7263581488933601;0.24914442162902123
bm25;superior;0.7283702213279678;0.24914442162902123
bm25;superior;0.7303822937625755;0.24914442162902123
bm25;superior;0.7323943661971831;0.24914442162902123
bm25;superior;0.7344064386317908;0.2446183953033268
bm25;superior;0.738430583501006;0.2446183953033268
bm25;superior;0.7424547283702213;0.2446183953033268
bm25;superior;0.744466800804829;0.2446183953033268
bm25;superior;0.7464788732394366;0.2446183953033268
bm25;superior;0.7484909456740443;0.2446183953033268
bm25;superior;0.7505030181086519;0.2446183953033268
bm25;superior;0.7525150905432596;0.2446183953033268
bm25;superior;0.7545271629778671;0.2446183953033268
bm25;superior;0.7565392354124748;0.2444876783398184
bm25;superior;0.7585513078470825;0.2444876783398184
bm25;superior;0.7605633802816901;0.24374599101988453
bm25;superior;0.7625754527162978;0.24374599101988453
bm25;superior;0.7645875251509054;0.24374599101988453
bm25;superior;0.7665995975855131;0.2414448669201521
bm25;superior;0.7686116700201208;0.2394984326018809
bm25;superior;0.7706237424547284;0.2390761548064919
bm25;superior;0.772635814889336;0.23880597014925373
bm25;superior;0.7746478873239436;0.23789086450030655
bm25;superior;0.778672032193159;0.23789086450030655
bm25;superior;0.7806841046277666;0.23789086450030655
bm25;superior;0.7826961770623743;0.23604368932038836
bm25;superior;0.7847082494969819;0.21707988980716253
bm25;superior;0.7867203219315896;0.21707988980716253
bm25;superior;0.7927565392354124;0.21707988980716253
bm25;superior;0.7947686116700201;0.21691378363536518
bm25;superior;0.7967806841046278;0.2053525476067936
bm25;superior;0.8008048289738431;0.2053525476067936
bm25;superior;0.8028169014084507;0.2053525476067936
bm25;superior;0.8048289738430584;0.20335536349771224
bm25;superior;0.806841046277666;0.2026275896917635
bm25;superior;0.8088531187122736;0.1686143572621035
bm25;superior;0.8108651911468813;0.1686143572621035
bm25;superior;0.8128772635814889;0.1686143572621035
bm25;superior;0.8148893360160966;0.16483516483516483
bm25;superior;0.8169014084507042;0.16173570019723865
bm25;superior;0.8189134808853119;0.16173570019723865
bm25;superior;0.8209255533199196;0.16173570019723865
bm25;superior;0.8229376257545271;0.16173570019723865
bm25;superior;0.8249496981891348;0.16173570019723865
bm25;superior;0.8269617706237424;0.16123970184386033
bm25;superior;0.8289738430583501;0.15952105059868676
bm25;superior;0.8309859154929577;0.15952105059868676
bm25;superior;0.8329979879275654;0.15916955017301038
bm25;superior;0.8350100603621731;0.15841584158415842
bm25;superior;0.8370221327967807;0.15841584158415842
bm25;superior;0.8390342052313883;0.13993399339933993
bm25;superior;0.8430583501006036;0.13993399339933993
bm25;superior;0.8450704225352113;0.13993399339933993
bm25;superior;0.8531187122736419;0.13993399339933993
bm25;superior;0.8571428571428571;0.1393523061825319
bm25;superior;0.8591549295774648;0.13926940639269406
bm25;superior;0.8631790744466801;0.13905996758508915
bm25;superior;0.8672032193158954;0.1344773790951638
bm25;superior;0.869215291750503;0.13178767541183647
bm25;superior;0.8732394366197183;0.12851643470535978
bm25;superior;0.8752515090543259;0.12748538011695906
bm25;superior;0.8772635814889336;0.12748538011695906
bm25;superior;0.8792756539235412;0.12739765244775264
bm25;superior;0.8812877263581489;0.12739765244775264
bm25;superior;0.8832997987927566;0.12739765244775264
bm25;superior;0.8853118712273642;0.12739765244775264
bm25;superior;0.8873239436619719;0.12739765244775264
bm25;superior;0.8953722334004024;0.12739765244775264
bm25;superior;0.89738430583501;0.1263456090651558
bm25;superior;0.8993963782696177;0.1257737760270118
bm25;superior;0.9014084507042254;0.12570145903479238
bm25;superior;0.903420523138833;0.12461837357757424
bm25;superior;0.9054325955734407;0.12400110223201984
bm25;superior;0.9074446680080482;0.12157073695535234
bm25;superior;0.9094567404426559;0.12157073695535234
bm25;superior;0.9114688128772636;0.12096128170894525
bm25;superior;0.9134808853118712;0.11967385586533404
bm25;superior;0.9154929577464789;0.11967385586533404
bm25;superior;0.9175050301810865;0.11899791231732777
bm25;superior;0.9195171026156942;0.11837048424289008
bm25;superior;0.9215291750503019;0.11837048424289008
bm25;superior;0.9295774647887324;0.11837048424289008
bm25;superior;0.93158953722334;0.11543256045873847
bm25;superior;0.9336016096579477;0.11463714637146372
bm25;superior;0.937625754527163;0.11463714637146372
bm25;superior;0.9396378269617707;0.11451692005885238
bm25;superior;0.9436619718309859;0.11405642023346303
bm25;superior;0.9456740442655935;0.1126425855513308
bm25;superior;0.9476861167002012;0.1126425855513308
bm25;superior;0.9496981891348089;0.1126425855513308
bm25;superior;0.9517102615694165;0.1126425855513308
bm25;superior;0.9537223340040242;0.1126425855513308
bm25;superior;0.9557344064386318;0.10957324106113034
bm25;superior;0.959758551307847;0.09812795721045052
bm25;superior;0.9617706237424547;0.09763071895424837
bm25;superior;0.9637826961770624;0.09342695533450361
bm25;superior;0.9678068410462777;0.08817598533455545
bm25;superior;0.9698189134808853;0.0861637468716482
bm25;superior;0.9738430583501007;0.0846894138232721
bm25;superior;0.9758551307847082;0.08069883527454243
bm25;superior;0.9778672032193159;0.07039397450753186
bm25;superior;0.9798792756539235;0.0703757225433526
bm25;superior;0.9818913480885312;0.07029674445404782
bm25;superior;0.9839034205231388;0.06964819826235578
bm25;superior;0.9859154929577465;0.06930693069306931
bm25;superior;0.9879275653923542;0.06714070832763572
bm25;superior;0.9919517102615694;0.06522026723111522
bm25;superior;0.993963782696177;0.06130268199233716
bm25;superior;0.9979879275653923;0.06130268199233716
bm25;superior;1.0;0.05668339416058394
e5;inferior;0.0;1.0
e5;inferior;0.0018832391713747645;0.1643002028397566
e5;inferior;0.003766478342749529;0.1643002028397566
e5;inferior;0.005649717514124294;0.1643002028397566
e5;inferior;0.007532956685499058;0.1643002028397566
e5;inferior;0.009416195856873822;0.1643002028397566
e5;inferior;0.011299435028248588;0.1643002028397566
e5;inferior;0.013182674199623353;0.1643002028397566
e5;inferior;0.015065913370998116;0.1643002028397566
e5;inferior;0.01694915254237288;0.1643002028397566
e5;inferior;0.018832391713747645;0.1643002028397566
e5;inferior;0.02071563088512241;0.1643002028397566
e5;inferior;0.022598870056497175;0.1643002028397566
e5;inferior;0.02448210922787194;0.1643002028397566
e5;inferior;0.026365348399246705;0.1643002028397566
e5;inferior;0.02824858757062147;0.1643002028397566
e5;inferior;0.030131826741996232;0.1643002028397566
e5;inferior;0.03389830508474576;0.1643002028397566
e5;inferior;0.035781544256120526;0.1643002028397566
e5;inferior;0.03766478342749529;0.1643002028397566
e5;inferior;0.03954802259887006;0.1643002028397566
e5;inferior;0.04143126177024482;0.1643002028397566
e5;inferior;0.04331450094161959;0.1643002028397566
e5;inferior;0.04519774011299435;0.1643002028397566
e5;inferior;0.047080979284369114;0.1643002028397566
e5;inferior;0.05084745762711865;0.1643002028397566
e5;inferior;0.05273069679849341;0.1643002028397566
e5;inferior;0.054613935969868174;0.1643002028397566
e5;inferior;0.05649717514124294;0.1643002028397566
e5;inferior;0.0583804143126177;0.1643002028397566
e5;inferior;0.060263653483992465;0.1643002028397566
e5;inferior;0.062146892655367235;0.1643002028397566
e5;inferior;0.064030131826742;0.1643002028397566
e5;inferior;0.06591337099811675;0.1643002028397566
e5;inferior;0.06779661016949153;0.1643002028397566
e5;inferior;0.0696798493408663;0.1643002028397566
e5;inferior;0.07156308851224105;0.1643002028397566
e5;inferior;0.07344632768361582;0.1643002028397566
e5;inferior;0.07532956685499058;0.1643002028397566
e5;inferior;0.07721280602636535;0.1643002028397566
e5;inferior;0.07909604519774012;0.1643002028397566
e5;inferior;0.08097928436911488;0.1643002028397566
e5;inferior;0.08286252354048965;0.1643002028397566
e5;inferior;0.0847457627118644;0.1643002028397566
e5;inferior;0.08662900188323917;0.1643002028397566
e5;inferior;0.0903954802259887;0.1643002028397566
e5;inferior;0.09416195856873823;0.1643002028397566
e5;inferior;0.096045197740113;0.1643002028397566
e5;inferior;0.09792843691148775;0.1643002028397566
e5;inferior;0.1016949152542373;0.1643002028397566
e5;inferior;0.10357815442561205;0.1643002028397566
e5;inferior;0.10546139359698682;0.1643002028397566
e5;inferior;0.10734463276836158;0.1643002028397566
e5;inferior;0.10922787193973635;0.1643002028397566
e5;inferior;0.1111111111111111;0.1643002028397566
e5;inferior;0.11299435028248588;0.1643002028397566
e5;inferior;0.11487758945386065;0.1643002028397566
e5;inferior;0.1167608286252354;0.1643002028397566
e5;inferior;0.11864406779661017;0.1643002028397566
e5;inferior;0.12052730696798493;0.1643002028397566
e5;inferior;0.1224105461393597;0.1643002028397566
e5;inferior;0.12429378531073447;0.1643002028397566
e5;inferior;0.12617702448210924;0.1643002028397566
e5;inferior;0.128060263653484;0.1643002028397566
e5;inferior;0.12994350282485875;0.1643002028397566
e5;inferior;0.1318267419962335;0.1643002028397566
e5;inferior;0.1337099811676083;0.1643002028397566
e5;inferior;0.13559322033898305;0.1643002028397566
e5;inferior;0.1374764595103578;0.1643002028397566
e5;inferior;0.1393596986817326;0.1643002028397566
e5;inferior;0.14124293785310735;0.1643002028397566
e5;inferior;0.1431261770244821;0.1643002028397566
e5;inferior;0.14500941619585686;0.1643002028397566
e5;inferior;0.14689265536723164;0.1643002028397566
e5;inferior;0.1487758945386064;0.1643002028397566
e5;inferior;0.15065913370998116;0.1643002028397566
e5;inferior;0.15254237288135594;0.1643002028397566
e5;inferior;0.1544256120527307;0.164
e5;inferior;0.15630885122410546;0.16187594553706505
e5;inferior;0.15819209039548024;0.16187594553706505
e5;inferior;0.160075329566855;0.16187594553706505
e5;inferior;0.16195856873822975;0.16187594553706505
e5;inferior;0.1638418079096045;0.16187594553706505
e5;inferior;0.16760828625235405;0.16187594553706505
e5;inferior;0.1694915254237288;0.16187594553706505
e5;inferior;0.1713747645951036;0.16187594553706505
e5;inferior;0.17325800376647835;0.16187594553706505
e5;inferior;0.1751412429378531;0.16187594553706505
e5;inferior;0.17702448210922786;0.16187594553706505
e5;inferior;0.17890772128060264;0.16187594553706505
e5;inferior;0.18267419962335216;0.16187594553706505
e5;inferior;0.18455743879472694;0.16187594553706505
e5;inferior;0.1864406779661017;0.16187594553706505
e5;inferior;0.18832391713747645;0.16187594553706505
e5;inferior;0.1902071563088512;0.16187594553706505
e5;inferior;0.192090395480226;0.16187594553706505
e5;inferior;0.19397363465160075;0.16187594553706505
e5;inferior;0.1958568738229755;0.16187594553706505
e5;inferior;0.1977401129943503;0.16187594553706505
e5;inferior;0.2015065913370998;0.16187594553706505
e5;inferior;0.2033898305084746;0.16071428571428573
e5;inferior;0.20527306967984935;0.16071428571428573
e5;inferior;0.2071563088512241;0.16071428571428573
e5;inferior;0.20903954802259886;0.16071428571428573
e5;inferior;0.21092278719397364;0.16071428571428573
e5;inferior;0.2128060263653484;0.16071428571428573
e5;inferior;0.21468926553672316;0.16071428571428573
e5;inferior;0.21657250470809794;0.16071428571428573
e5;inferior;0.2184557438794727;0.16071428571428573
e5;inferior;0.22033898305084745;0.16071428571428573
e5;inferior;0.2222222222222222;0.16071428571428573
e5;inferior;0.224105461393597;0.16071428571428573
e5;inferior;0.22598870056497175;0.16071428571428573
e5;inferior;0.2278719397363465;0.16071428571428573
e5;inferior;0.2297551789077213;0.16071428571428573
e5;inferior;0.23163841807909605;0.16071428571428573
e5;inferior;0.23540489642184556;0.16071428571428573
e5;inferior;0.23728813559322035;0.16071428571428573
e5;inferior;0.2391713747645951;0.16020942408376965
e5;inferior;0.24105461393596986;0.16020942408376965
e5;inferior;0.24293785310734464;0.16020942408376965
e5;inferior;0.2448210922787194;0.16020942408376965
e5;inferior;0.24670433145009416;0.16020942408376965
e5;inferior;0.24858757062146894;0.16020942408376965
e5;inferior;0.2504708097928437;0.16020942408376965
e5;inferior;0.2523540489642185;0.16020942408376965
e5;inferior;0.2542372881355932;0.16020942408376965
e5;inferior;0.256120527306968;0.16020942408376965
e5;inferior;0.2580037664783427;0.16020942408376965
e5;inferior;0.2598870056497175;0.16020942408376965
e5;inferior;0.2617702448210923;0.16020942408376965
e5;inferior;0.263653483992467;0.16020942408376965
e5;inferior;0.2655367231638418;0.16020942408376965
e5;inferior;0.2674199623352166;0.16020942408376965
e5;inferior;0.2693032015065913;0.16020942408376965
e5;inferior;0.2711864406779661;0.16020942408376965
e5;inferior;0.2730696798493409;0.16020942408376965
e5;inferior;0.2749529190207156;0.16020942408376965
e5;inferior;0.2768361581920904;0.16020942408376965
e5;inferior;0.2787193973634652;0.16020942408376965
e5;inferior;0.2806026365348399;0.16020942408376965
e5;inferior;0.2824858757062147;0.16020942408376965
e5;inferior;0.2843691148775895;0.16020942408376965
e5;inferior;0.2862523540489642;0.16020942408376965
e5;inferior;0.288135593220339;0.16020942408376965
e5;inferior;0.2900188323917137;0.15861571737563085
e5;inferior;0.2937853107344633;0.15861571737563085
e5;inferior;0.295668549905838;0.15861571737563085
e5;inferior;0.2975517890772128;0.15861571737563085
e5;inferior;0.2994350282485876;0.15861571737563085
e5;inferior;0.3032015065913371;0.15861571737563085
e5;inferior;0.3050847457627119;0.15861571737563085
e5;inferior;0.3088512241054614;0.15861571737563085
e5;inferior;0.3107344632768362;0.15861571737563085
e5;inferior;0.3126177024482109;0.15861571737563085
e5;inferior;0.3145009416195857;0.15861571737563085
e5;inferior;0.3163841807909605;0.15861571737563085
e5;inferior;0.3182674199623352;0.15861571737563085
e5;inferior;0.3220338983050847;0.15861571737563085
e5;inferior;0.3258003766478343;0.15861571737563085
e5;inferior;0.3295668549905838;0.15861571737563085
e5;inferior;0.3314500941619586;0.15861571737563085
e5;inferior;0.3333333333333333;0.15861571737563085
e5;inferior;0.3352165725047081;0.15861571737563085
e5;inferior;0.3370998116760829;0.15861571737563085
e5;inferior;0.3389830508474576;0.15861571737563085
e5;inferior;0.3427495291902072;0.15861571737563085
e5;inferior;0.3446327683615819;0.15861571737563085
e5;inferior;0.3465160075329567;0.15861571737563085
e5;inferior;0.3483992467043315;0.15861571737563085
e5;inferior;0.3502824858757062;0.15861571737563085
e5;inferior;0.352165725047081;0.15861571737563085
e5;inferior;0.3540489642184557;0.15861571737563085
e5;inferior;0.3559322033898305;0.15861571737563085
e5;inferior;0.3578154425612053;0.15861571737563085
e5;inferior;0.35969868173258;0.15861571737563085
e5;inferior;0.3615819209039548;0.15861571737563085
e5;inferior;0.3634651600753296;0.15861571737563085
e5;inferior;0.3672316384180791;0.15861571737563085
e5;inferior;0.3691148775894539;0.15861571737563085
e5;inferior;0.3709981167608286;0.15861571737563085
e5;inferior;0.3747645951035782;0.15861571737563085
e5;inferior;0.3785310734463277;0.15861571737563085
e5;inferior;0.3804143126177024;0.15861571737563085
e5;inferior;0.3860640301318267;0.15861571737563085
e5;inferior;0.3879472693032015;0.15861571737563085
e5;inferior;0.3898305084745763;0.15861571737563085
e5;inferior;0.391713747645951;0.15861571737563085
e5;inferior;0.3935969868173258;0.15861571737563085
e5;inferior;0.3954802259887006;0.15861571737563085
e5;inferior;0.3992467043314501;0.15861571737563085
e5;inferior;0.4011299435028249;0.15861571737563085
e5;inferior;0.4030131826741996;0.15861571737563085
e5;inferior;0.4048964218455744;0.15861571737563085
e5;inferior;0.4124293785310734;0.15861571737563085
e5;inferior;0.4143126177024482;0.15861571737563085
e5;inferior;0.416195856873823;0.15753424657534246
e5;inferior;0.4180790960451977;0.15753424657534246
e5;inferior;0.423728813559322;0.15753424657534246
e5;inferior;0.4256120527306968;0.15753424657534246
e5;inferior;0.4274952919020716;0.15753424657534246
e5;inferior;0.4293785310734463;0.15753424657534246
e5;inferior;0.4312617702448211;0.15753424657534246
e5;inferior;0.4331450094161959;0.15753424657534246
e5;inferior;0.4350282485875706;0.1574642126789366
e5;inferior;0.4369114877589454;0.15738341968911918
e5;inferior;0.4387947269303202;0.15738341968911918
e5;inferior;0.4406779661016949;0.15738341968911918
e5;inferior;0.4425612052730697;0.15738341968911918
e5;inferior;0.4444444444444444;0.15738341968911918
e5;inferior;0.4463276836158192;0.15738341968911918
e5;inferior;0.448210922787194;0.15738341968911918
e5;inferior;0.4519774011299435;0.15738341968911918
e5;inferior;0.4538606403013183;0.15738341968911918
e5;inferior;0.4576271186440678;0.15738341968911918
e5;inferior;0.4595103578154426;0.1567342073897497
e5;inferior;0.4613935969868173;0.1567342073897497
e5;inferior;0.4632768361581921;0.1567342073897497
e5;inferior;0.4651600753295669;0.1567342073897497
e5;inferior;0.4670433145009416;0.1567342073897497
e5;inferior;0.4689265536723164;0.1567342073897497
e5;inferior;0.4708097928436911;0.1567342073897497
e5;inferior;0.4726930320150659;0.1567342073897497
e5;inferior;0.4745762711864407;0.1567342073897497
e5;inferior;0.4764595103578154;0.1567342073897497
e5;inferior;0.4783427495291902;0.1567342073897497
e5;inferior;0.480225988700565;0.1567342073897497
e5;inferior;0.4821092278719397;0.1567342073897497
e5;inferior;0.4839924670433145;0.1567342073897497
e5;inferior;0.4858757062146893;0.1567342073897497
e5;inferior;0.487758945386064;0.1567342073897497
e5;inferior;0.4896421845574388;0.1567342073897497
e5;inferior;0.4915254237288136;0.1567342073897497
e5;inferior;0.4934086629001883;0.1567342073897497
e5;inferior;0.4952919020715631;0.1567342073897497
e5;inferior;0.4971751412429379;0.15649081209247184
e5;inferior;0.4990583804143126;0.1559741024131842
e5;inferior;0.5009416195856874;0.1541135573580533
e5;inferior;0.5028248587570622;0.15389048991354468
e5;inferior;0.504708097928437;0.15358166189111747
e5;inferior;0.5084745762711864;0.1534963047185901
e5;inferior;0.5103578154425612;0.1529541689674213
e5;inferior;0.512241054613936;0.1529541689674213
e5;inferior;0.5141242937853108;0.1529541689674213
e5;inferior;0.5160075329566854;0.1529541689674213
e5;inferior;0.5178907721280602;0.1529541689674213
e5;inferior;0.519774011299435;0.1529541689674213
e5;inferior;0.5216572504708098;0.1529541689674213
e5;inferior;0.5235404896421846;0.15287671232876712
e5;inferior;0.5254237288135594;0.15287671232876712
e5;inferior;0.527306967984934;0.15178110480123902
e5;inferior;0.5291902071563088;0.15178110480123902
e5;inferior;0.5310734463276836;0.15178110480123902
e5;inferior;0.5348399246704332;0.15178110480123902
e5;inferior;0.5386064030131826;0.15178110480123902
e5;inferior;0.5423728813559322;0.15178110480123902
e5;inferior;0.544256120527307;0.15178110480123902
e5;inferior;0.5461393596986818;0.15178110480123902
e5;inferior;0.5480225988700564;0.15178110480123902
e5;inferior;0.5499058380414312;0.15178110480123902
e5;inferior;0.551789077212806;0.15178110480123902
e5;inferior;0.5536723163841808;0.15178110480123902
e5;inferior;0.5574387947269304;0.1511746680286006
e5;inferior;0.559322033898305;0.14954682779456194
e5;inferior;0.5612052730696798;0.1489255372313843
e5;inferior;0.5630885122410546;0.1464968152866242
e5;inferior;0.5649717514124294;0.1443001443001443
e5;inferior;0.568738229755179;0.1438095238095238
e5;inferior;0.5706214689265536;0.14258823529411765
e5;inferior;0.5725047080979284;0.14238875878220142
e5;inferior;0.5743879472693032;0.14095500459136823
e5;inferior;0.576271186440678;0.14095500459136823
e5;inferior;0.5781544256120528;0.14095500459136823
e5;inferior;0.5800376647834274;0.1397459165154265
e5;inferior;0.5819209039548022;0.13913824057450627
e5;inferior;0.583804143126177;0.13913824057450627
e5;inferior;0.5856873822975518;0.1389633601429848
e5;inferior;0.5875706214689266;0.13774834437086092
e5;inferior;0.5894538606403014;0.135030198446937
e5;inferior;0.591337099811676;0.13395904436860068
e5;inferior;0.5932203389830508;0.13347457627118645
e5;inferior;0.5951035781544256;0.13327709827077183
e5;inferior;0.5969868173258004;0.13325031133250312
e5;inferior;0.5988700564971752;0.13325031133250312
e5;inferior;0.60075329566855;0.13325031133250312
e5;inferior;0.6026365348399246;0.13325031133250312
e5;inferior;0.6045197740112994;0.13325031133250312
e5;inferior;0.6064030131826742;0.1327287716405606
e5;inferior;0.608286252354049;0.13254000820681167
e5;inferior;0.6101694915254238;0.13181448331977216
e5;inferior;0.6120527306967984;0.13050440352281825
e5;inferior;0.6139359698681732;0.13050440352281825
e5;inferior;0.615819209039548;0.12889239258967283
e5;inferior;0.6177024482109228;0.1284259984338293
e5;inferior;0.6195856873822976;0.1282448663308795
e5;inferior;0.6214689265536724;0.1282448663308795
e5;inferior;0.623352165725047;0.1282448663308795
e5;inferior;0.6252354048964218;0.12705702257941065
e5;inferior;0.6271186440677966;0.12546676624346528
e5;inferior;0.6290018832391714;0.12546676624346528
e5;inferior;0.6308851224105462;0.12546676624346528
e5;inferior;0.632768361581921;0.12546676624346528
e5;inferior;0.6346516007532956;0.1253253997768687
e5;inferior;0.6365348399246704;0.12467819051121735
e5;inferior;0.6384180790960452;0.12467819051121735
e5;inferior;0.64030131826742;0.12426900584795321
e5;inferior;0.6421845574387948;0.12346570397111914
e5;inferior;0.6440677966101694;0.12346570397111914
e5;inferior;0.6459510357815442;0.12338129496402878
e5;inferior;0.647834274952919;0.12307692307692308
e5;inferior;0.6497175141242938;0.12020905923344948
e5;inferior;0.6516007532956686;0.11800818553888132
e5;inferior;0.6534839924670434;0.11770657672849916
e5;inferior;0.655367231638418;0.11770657672849916
e5;inferior;0.6572504708097928;0.11770657672849916
e5;inferior;0.6591337099811676;0.11768661735036987
e5;inferior;0.6610169491525424;0.11735205616850551
e5;inferior;0.6629001883239172;0.11659489897316992
e5;inferior;0.664783427495292;0.11615663047054953
e5;inferior;0.6666666666666666;0.11614173228346457
e5;inferior;0.6685499058380414;0.11216429699842022
e5;inferior;0.6704331450094162;0.11173708920187793
e5;inferior;0.672316384180791;0.11173708920187793
e5;inferior;0.6741996233521658;0.11124922311995028
e5;inferior;0.6760828625235404;0.11121408711770157
e5;inferior;0.6779661016949152;0.11121408711770157
e5;inferior;0.67984934086629;0.11104294478527607
e5;inferior;0.6817325800376648;0.11104294478527607
e5;inferior;0.6836158192090396;0.11097523693060227
e5;inferior;0.6854990583804144;0.11077664057796509
e5;inferior;0.687382297551789;0.11077664057796509
e5;inferior;0.6892655367231638;0.11077664057796509
e5;inferior;0.6911487758945386;0.11077664057796509
e5;inferior;0.6930320150659134;0.11077664057796509
e5;inferior;0.6949152542372882;0.11075110456553755
e5;inferior;0.7005649717514124;0.11075110456553755
e5;inferior;0.7024482109227872;0.11075110456553755
e5;inferior;0.704331450094162;0.11075110456553755
e5;inferior;0.7062146892655368;0.11075110456553755
e5;inferior;0.7080979284369114;0.11075110456553755
e5;inferior;0.7099811676082862;0.10895953757225434
e5;inferior;0.711864406779661;0.10821643286573146
e5;inferior;0.7137476459510358;0.1077929465301479
e5;inferior;0.7156308851224106;0.1074660633484163
