source	query_id	target_id	jaccard
real_295	1458	128120	0.7647058823529411
real_295	6702	128121	0.875
real_295	1458	128121	0.7647058823529411
real_295	1457	128121	0.7647058823529411
real_295	6701	128121	0.7647058823529411
real_295	14452	128121	0.325
real_295	6703	128122	0.7777777777777778
real_295	6704	128122	0.5238095238095238
real_295	6704	128123	0.7777777777777778
real_295	6703	128123	0.5238095238095238
real_295	6705	128124	0.7894736842105263
real_295	11225	128124	0.10416666666666667
real_295	9758	128124	0.16071428571428573
real_295	11726	128124	0.13636363636363635
real_295	6713	128165	0.8666666666666667
real_295	6825	128344	0.8095238095238095
real_295	20212	128344	0.16
real_295	6826	128345	0.7894736842105263
real_295	6827	128346	0.7894736842105263
real_295	6828	128347	0.7894736842105263
real_295	6829	128348	0.7894736842105263
real_295	6830	128349	0.7894736842105263
real_295	6831	128350	0.8095238095238095
real_295	1276	128350	0.4090909090909091
real_295	6832	128351	0.6666666666666666
real_295	9151	128351	0.2
real_295	7796	129288	0.8095238095238095
real_295	562	129288	0.36363636363636365
real_295	7797	129289	0.8095238095238095
real_295	7798	129290	0.8095238095238095
real_295	7799	129291	0.8095238095238095
real_295	7804	129307	0.8095238095238095
real_295	7805	129308	0.7647058823529411
real_295	7806	129309	0.7647058823529411
real_295	7807	129310	0.8
real_295	1097	129310	0.5
real_295	7808	129311	0.8
real_295	1098	129311	0.5
real_295	7809	129312	0.6363636363636364
real_295	7810	129313	0.6363636363636364
real_295	7811	129314	0.6363636363636364
real_295	7810	129314	0.5
real_295	21733	129314	0.38461538461538464
real_295	7809	129314	0.5
real_295	7812	129315	0.84
real_295	7813	129316	0.84
real_295	7814	129317	0.7647058823529411
real_295	7815	129318	0.7647058823529411
real_295	7816	129319	0.7777777777777778
real_295	7817	129320	0.7647058823529411
real_295	7818	129321	0.7333333333333333
real_295	7819	129322	0.7142857142857143
real_295	7820	129323	0.7647058823529411
real_295	19895	129323	0.3333333333333333
real_295	38492	129323	0.3157894736842105
real_295	3445	129323	0.5882352941176471
real_295	7821	129324	0.75
real_295	7822	129325	0.7647058823529411
real_295	4970	129325	0.4230769230769231
real_295	7823	129326	0.8333333333333334
real_295	7824	129327	0.75
real_295	7825	129328	0.8
real_295	5338	129328	0.5909090909090909
real_295	7826	129329	0.7647058823529411
real_295	14547	129329	0.47368421052631576
real_295	7800	129332	0.8095238095238095
real_295	7939	129333	0.7894736842105263
real_295	7940	129334	0.7894736842105263
real_295	11828	129334	0.7
real_295	7941	129335	0.7894736842105263
real_295	7942	129336	0.7894736842105263
real_295	7943	129337	0.7894736842105263
real_295	7944	129338	0.7333333333333333
real_295	8461	129447	0.7777777777777778
real_295	22964	134873	0.2857142857142857
real_295	11269	135213	0.5555555555555556
real_295	11414	135213	0.3125
real_295	34631	135213	0.4166666666666667
real_295	46125	135213	0.26666666666666666
real_295	14792	138371	0.8518518518518519
real_295	34799	138371	0.7586206896551724
real_295	34810	138371	0.8518518518518519
real_295	41632	138371	0.7586206896551724
real_295	34811	138372	0.8518518518518519
real_295	14793	138372	0.8518518518518519
real_295	34800	138372	0.7586206896551724
real_295	34805	138564	0.7586206896551724
real_295	34812	138564	0.8518518518518519
real_295	15048	138564	0.8518518518518519
real_295	43524	152140	0.0967741935483871
real_295	42671	152140	0.0967741935483871
real_295	47243	152155	0.36363636363636365
real_295	13380	152156	0.3333333333333333
real_295	21117	152158	0.5
real_295	6523	152163	0.23529411764705882
real_295	44710	152231	0.2608695652173913
real_295	22510	152231	0.2608695652173913
real_295	41058	152265	0.17857142857142858
real_295	41106	152265	0.18518518518518517
real_295	41215	152271	0.2608695652173913
real_295	1657	152274	0.42105263157894735
real_295	22530	152290	0.1111111111111111
real_295	6183	152321	0.9285714285714286
real_295	5289	152321	0.9285714285714286
real_295	6184	152322	0.9285714285714286
real_295	5290	152322	0.9285714285714286
real_295	6186	152323	0.9285714285714286
real_295	5292	152323	0.9285714285714286
real_295	41249	152325	0.4166666666666667
real_295	47223	152325	0.5833333333333334
real_295	2316	152329	0.8571428571428571
real_295	48154	152337	0.8
real_295	42413	152337	0.3684210526315789
real_295	33592	152337	0.1702127659574468
real_295	15983	152337	0.2631578947368421
real_295	13379	152337	0.1794871794871795
real_295	42418	152340	0.5454545454545454
real_295	43314	152340	0.7
real_295	47291	152345	0.36363636363636365
real_295	35260	152345	0.4
real_295	13798	152346	0.25
real_295	13953	152346	0.25
real_295	32184	152355	0.4
real_295	13899	152362	0.3333333333333333
real_295	13744	152362	0.3333333333333333
real_295	12886	152362	0.2727272727272727
real_295	15058	152362	0.16
real_295	18044	152362	0.08333333333333333
real_295	18185	152362	0.08333333333333333
real_295	18329	152362	0.08333333333333333
real_295	30473	152362	0.10526315789473684
real_295	9362	152363	0.375
real_295	16647	152363	0.3333333333333333
real_295	40839	152364	0.125
real_295	12694	152364	0.1111111111111111
real_295	1324	152365	0.26666666666666666
real_295	45285	152366	0.16666666666666666
real_295	32180	152366	0.18181818181818182
real_295	43777	152366	0.3333333333333333
real_295	40372	152366	0.3333333333333333
real_295	37628	152367	0.3333333333333333
real_295	33596	152371	0.1794871794871795
real_295	42356	152371	0.35294117647058826
real_295	6558	152372	0.7777777777777778
real_295	12644	152372	0.13043478260869565
real_295	28027	152372	0.19047619047619047
real_295	2694	152374	1.0
real_295	12639	152379	0.0707070707070707
real_295	31369	152380	0.25
synthetic_4851	13645	21010	0.2916666666666667
synthetic_4851	13646	21010	0.2916666666666667
synthetic_4851	13647	21010	0.28
synthetic_4851	13648	21013	0.2916666666666667
synthetic_4851	13649	21013	0.2916666666666667
synthetic_4851	13650	21013	0.23076923076923078
synthetic_4851	13675	21008	0.2916666666666667
synthetic_4851	13676	21008	0.2916666666666667
synthetic_4851	13677	21008	0.23076923076923078
synthetic_4851	13678	21009	0.2916666666666667
synthetic_4851	13679	21009	0.2916666666666667
synthetic_4851	13680	21009	0.21428571428571427
synthetic_4851	13681	21011	0.32
synthetic_4851	13682	21011	0.32
synthetic_4851	13683	21011	0.25
synthetic_4851	13684	21012	0.32
synthetic_4851	13685	21012	0.32
synthetic_4851	13686	21012	0.25
synthetic_4851	13651	39747	0.09090909090909091
synthetic_4851	13652	39747	0.2608695652173913
synthetic_4851	13653	39747	0.22727272727272727
synthetic_4851	13654	9836	0.4
synthetic_4851	13655	9836	0.375
synthetic_4851	13656	9836	0.4666666666666667
synthetic_4851	13657	9838	0.4
synthetic_4851	13658	9838	0.25
synthetic_4851	13659	9838	0.375
synthetic_4851	13660	3529	0.4666666666666667
synthetic_4851	13661	3529	0.6428571428571429
synthetic_4851	13662	3529	0.6
synthetic_4851	13687	3542	0.4666666666666667
synthetic_4851	13688	3542	0.6428571428571429
synthetic_4851	13689	3542	0.6
synthetic_4851	13690	3536	0.4666666666666667
synthetic_4851	13691	3536	0.6428571428571429
synthetic_4851	13692	3536	0.6
synthetic_4851	13663	1956	0.4117647058823529
synthetic_4851	13664	1956	0.5625
synthetic_4851	13665	1956	0.4117647058823529
synthetic_4851	13666	3529	0.4
synthetic_4851	13667	3529	0.4666666666666667
synthetic_4851	13668	3529	0.5714285714285714
synthetic_4851	13669	3904	0.45454545454545453
synthetic_4851	13670	3904	0.8
synthetic_4851	13671	3904	0.5
synthetic_4851	13672	3904	0.38461538461538464
synthetic_4851	13673	3904	0.9
synthetic_4851	13674	3904	0.45454545454545453
